,Stock,Quantity,Month,MFundName,Fund Size
0,ADBL,4920,MAGH 2078,CMF1,820000000
1,CBL,1,MAGH 2078,CMF1,820000000
2,CZBIL,1,MAGH 2078,CMF1,820000000
3,EBL,519,MAGH 2078,CMF1,820000000
4,GBIME,73451,MAGH 2078,CMF1,820000000
5,HBL,28582,MAGH 2078,CMF1,820000000
6,KBL,74472,MAGH 2078,CMF1,820000000
7,LBL,14201,MAGH 2078,CMF1,820000000
8,MBL,37676,MAGH 2078,CMF1,820000000
9,MEGA,80449,MAGH 2078,CMF1,820000000
10,NABIL,6942,MAGH 2078,CMF1,820000000
11,NBB,1456,MAGH 2078,CMF1,820000000
12,NBL,7803,MAGH 2078,CMF1,820000000
13,NIBPO,3353,MAGH 2078,CMF1,820000000
14,NIB,5630,MAGH 2078,CMF1,820000000
15,NICA,44468,MAGH 2078,CMF1,820000000
16,NMB,65652,MAGH 2078,CMF1,820000000
17,PRVU,75446,MAGH 2078,CMF1,820000000
18,PCBL,55760,MAGH 2078,CMF1,820000000
19,SANIMA,48737,MAGH 2078,CMF1,820000000
20,SBL,57799,MAGH 2078,CMF1,820000000
21,SCB,611,MAGH 2078,CMF1,820000000
22,GBBL,13650,MAGH 2078,CMF1,820000000
23,JBBL,4231,MAGH 2078,CMF1,820000000
24,LBBL,22635,MAGH 2078,CMF1,820000000
25,KSBBL,2557,MAGH 2078,CMF1,820000000
26,MNBBL,15162,MAGH 2078,CMF1,820000000
27,MLBL,2641,MAGH 2078,CMF1,820000000
28,EDBL,1,MAGH 2078,CMF1,820000000
29,SADBL,1,MAGH 2078,CMF1,820000000
30,CFCL,3,MAGH 2078,CMF1,820000000
31,ICFC,3991,MAGH 2078,CMF1,820000000
32,JFL,3795,MAGH 2078,CMF1,820000000
33,GFCL,5882,MAGH 2078,CMF1,820000000
34,SIFC,1,MAGH 2078,CMF1,820000000
35,OHL,1,MAGH 2078,CMF1,820000000
36,BPCL,21,MAGH 2078,CMF1,820000000
37,SAHAS,1571,MAGH 2078,CMF1,820000000
38,MBJC,8790,MAGH 2078,CMF1,820000000
39,BNHC,450,MAGH 2078,CMF1,820000000
40,SHPC,5920,MAGH 2078,CMF1,820000000
41,ALICL,20735,MAGH 2078,CMF1,820000000
42,LICN,7592,MAGH 2078,CMF1,820000000
43,NLICL,9411,MAGH 2078,CMF1,820000000
44,NLIC,22793,MAGH 2078,CMF1,820000000
45,PLIC,18055,MAGH 2078,CMF1,820000000
46,ULI,968,MAGH 2078,CMF1,820000000
47,SLICL,8536,MAGH 2078,CMF1,820000000
48,ACLBSL,4,MAGH 2078,CMF1,820000000
49,CBBL,27041,MAGH 2078,CMF1,820000000
50,DDBL,20013,MAGH 2078,CMF1,820000000
51,NUBL,20234,MAGH 2078,CMF1,820000000
52,RMDC,2278,MAGH 2078,CMF1,820000000
53,GILB,939,MAGH 2078,CMF1,820000000
54,NMFBS,540,MAGH 2078,CMF1,820000000
55,KMCDB,1,MAGH 2078,CMF1,820000000
56,SABSL,7,MAGH 2078,CMF1,820000000
57,SWBBL,13816,MAGH 2078,CMF1,820000000
58,JBLB,490,MAGH 2078,CMF1,820000000
59,FOWAD,3430,MAGH 2078,CMF1,820000000
60,MERO,1041,MAGH 2078,CMF1,820000000
61,ILBS,1448,MAGH 2078,CMF1,820000000
62,SKBBL,10905,MAGH 2078,CMF1,820000000
63,NIL,14746,MAGH 2078,CMF1,820000000
64,NLG,2200,MAGH 2078,CMF1,820000000
65,PRIN,1901,MAGH 2078,CMF1,820000000
66,SICL,19853,MAGH 2078,CMF1,820000000
67,PIC,16283,MAGH 2078,CMF1,820000000
68,SIC,12054,MAGH 2078,CMF1,820000000
69,SIL,14096,MAGH 2078,CMF1,820000000
70,MMF1,50000,MAGH 2078,CMF1,820000000
71,NIBLSF,250000,MAGH 2078,CMF1,820000000
72,HDL,612,MAGH 2078,CMF1,820000000
73,CIT,696,MAGH 2078,CMF1,820000000
74,NTC,4,MAGH 2078,CMF1,820000000
75,SAMAJ,195,MAGH 2078,CMF1,820000000
76,JALPA,1044,MAGH 2078,CMF1,820000000
77,RULBSL,1700,MAGH 2078,CMF1,820000000
78,ADBL,11200,MAGH 2078,CMF2,560000000
79,EBL,212,MAGH 2078,CMF2,560000000
80,GBIME,46974,MAGH 2078,CMF2,560000000
81,HBL,27031,MAGH 2078,CMF2,560000000
82,KBL,43354,MAGH 2078,CMF2,560000000
83,LBL,16274,MAGH 2078,CMF2,560000000
84,MEGA,50813,MAGH 2078,CMF2,560000000
85,NABIL,15274,MAGH 2078,CMF2,560000000
86,MBL,25414,MAGH 2078,CMF2,560000000
87,NBB,2464,MAGH 2078,CMF2,560000000
88,NBL,1,MAGH 2078,CMF2,560000000
89,NIB,5630,MAGH 2078,CMF2,560000000
90,NIBPO,683,MAGH 2078,CMF2,560000000
91,SBI,1035,MAGH 2078,CMF2,560000000
92,NICA,28080,MAGH 2078,CMF2,560000000
93,NMB,46185,MAGH 2078,CMF2,560000000
94,PRVU,47198,MAGH 2078,CMF2,560000000
95,PCBL,41050,MAGH 2078,CMF2,560000000
96,SANIMA,25708,MAGH 2078,CMF2,560000000
97,SBL,35235,MAGH 2078,CMF2,560000000
98,EDBL,1421,MAGH 2078,CMF2,560000000
99,GBBL,5780,MAGH 2078,CMF2,560000000
100,JBBL,10312,MAGH 2078,CMF2,560000000
101,LBBL,10000,MAGH 2078,CMF2,560000000
102,KSBBL,3168,MAGH 2078,CMF2,560000000
103,MLBL,2384,MAGH 2078,CMF2,560000000
104,MDB,1880,MAGH 2078,CMF2,560000000
105,MNBBL,12129,MAGH 2078,CMF2,560000000
106,SHINE,1663,MAGH 2078,CMF2,560000000
107,ICFC,6348,MAGH 2078,CMF2,560000000
108,GFCL,3371,MAGH 2078,CMF2,560000000
109,JFL,2530,MAGH 2078,CMF2,560000000
110,PFL,199,MAGH 2078,CMF2,560000000
111,SIFC,1737,MAGH 2078,CMF2,560000000
112,BNHC,150,MAGH 2078,CMF2,560000000
113,MBJC,6400,MAGH 2078,CMF2,560000000
114,SAHAS,3710,MAGH 2078,CMF2,560000000
115,SHPC,7558,MAGH 2078,CMF2,560000000
116,ALICL,16068,MAGH 2078,CMF2,560000000
117,LICN,5922,MAGH 2078,CMF2,560000000
118,NLICL,6042,MAGH 2078,CMF2,560000000
119,NLIC,16120,MAGH 2078,CMF2,560000000
120,PLIC,11291,MAGH 2078,CMF2,560000000
121,SLICL,8850,MAGH 2078,CMF2,560000000
122,CBBL,7094,MAGH 2078,CMF2,560000000
123,DDBL,16377,MAGH 2078,CMF2,560000000
124,FOWAD,2651,MAGH 2078,CMF2,560000000
125,GILB,200,MAGH 2078,CMF2,560000000
126,NUBL,10150,MAGH 2078,CMF2,560000000
127,ILBS,592,MAGH 2078,CMF2,560000000
128,JBLB,571,MAGH 2078,CMF2,560000000
129,LLBS,750,MAGH 2078,CMF2,560000000
130,RMDC,1174,MAGH 2078,CMF2,560000000
131,MLBS,100,MAGH 2078,CMF2,560000000
132,MERO,1550,MAGH 2078,CMF2,560000000
133,MMFDB,407,MAGH 2078,CMF2,560000000
134,NMFBS,310,MAGH 2078,CMF2,560000000
135,SKBBL,11000,MAGH 2078,CMF2,560000000
136,SWBBL,12851,MAGH 2078,CMF2,560000000
137,NIL,12032,MAGH 2078,CMF2,560000000
138,NLG,2808,MAGH 2078,CMF2,560000000
139,PIC,15992,MAGH 2078,CMF2,560000000
140,PRIN,600,MAGH 2078,CMF2,560000000
141,SIC,11650,MAGH 2078,CMF2,560000000
142,SICL,15091,MAGH 2078,CMF2,560000000
143,SIL,10800,MAGH 2078,CMF2,560000000
144,MMF1,50000,MAGH 2078,CMF2,560000000
145,NICSF,100000,MAGH 2078,CMF2,560000000
146,KEF,50000,MAGH 2078,CMF2,560000000
147,NIBSF2,200000,MAGH 2078,CMF2,560000000
148,RMF1,100000,MAGH 2078,CMF2,560000000
149,CIT,300,MAGH 2078,CMF2,560000000
150,HDL,262,MAGH 2078,CMF2,560000000
151,SAMAJ,195,MAGH 2078,CMF2,560000000
152,JALPA,696,MAGH 2078,CMF2,560000000
153,RULBSL,1131,MAGH 2078,CMF2,560000000
154,ENL,741,MAGH 2078,CMF2,560000000
155,CCBLPO,121360,MAGH 2078,GIMES1,1000000000
156,NIBPO,39738,MAGH 2078,GIMES1,1000000000
157,GBIME,2901,MAGH 2078,GIMES1,1000000000
158,MBL,43616,MAGH 2078,GIMES1,1000000000
159,LBL,6136,MAGH 2078,GIMES1,1000000000
160,NBB,36910,MAGH 2078,GIMES1,1000000000
161,CCBL,111905,MAGH 2078,GIMES1,1000000000
162,CBL,22774,MAGH 2078,GIMES1,1000000000
163,CZBIL,81366,MAGH 2078,GIMES1,1000000000
164,ADBL,6862,MAGH 2078,GIMES1,1000000000
165,EBL,4660,MAGH 2078,GIMES1,1000000000
166,SANIMA,9696,MAGH 2078,GIMES1,1000000000
167,SCB,22051,MAGH 2078,GIMES1,1000000000
168,PCBL,3500,MAGH 2078,GIMES1,1000000000
169,KSBBL,225617,MAGH 2078,GIMES1,1000000000
170,JBBL,1006,MAGH 2078,GIMES1,1000000000
171,SADBL,9244,MAGH 2078,GIMES1,1000000000
172,AKBSL,940,MAGH 2078,GIMES1,1000000000
173,SKBBL,6492,MAGH 2078,GIMES1,1000000000
174,NLBBL,1,MAGH 2078,GIMES1,1000000000
175,ACLBSL,1001,MAGH 2078,GIMES1,1000000000
176,SAMAJ,391,MAGH 2078,GIMES1,1000000000
177,SWBBL,116,MAGH 2078,GIMES1,1000000000
178,FMDBL,101901,MAGH 2078,GIMES1,1000000000
179,MSLB,38,MAGH 2078,GIMES1,1000000000
180,GFCL,92644,MAGH 2078,GIMES1,1000000000
181,MFIL,55668,MAGH 2078,GIMES1,1000000000
182,MEN,35394,MAGH 2078,GIMES1,1000000000
183,HPPL,115980,MAGH 2078,GIMES1,1000000000
184,HURJA,139271,MAGH 2078,GIMES1,1000000000
185,SPDL,109,MAGH 2078,GIMES1,1000000000
186,GLH,192411,MAGH 2078,GIMES1,1000000000
187,NGPL,73289,MAGH 2078,GIMES1,1000000000
188,MBJC,30000,MAGH 2078,GIMES1,1000000000
189,UPPER,14626,MAGH 2078,GIMES1,1000000000
190,PLI,37032,MAGH 2078,GIMES1,1000000000
191,PLIC,3233,MAGH 2078,GIMES1,1000000000
192,RBCLPO,7282,MAGH 2078,GIMES1,1000000000
193,EICPO,12070,MAGH 2078,GIMES1,1000000000
194,EIC,1,MAGH 2078,GIMES1,1000000000
195,CGH,1453,MAGH 2078,GIMES1,1000000000
196,CMF1,2762790,MAGH 2078,GIMES1,1000000000
197,NEF,193133,MAGH 2078,GIMES1,1000000000
198,NICGF,101789,MAGH 2078,GIMES1,1000000000
199,LEMF,172300,MAGH 2078,GIMES1,1000000000
200,SFMF,2957676,MAGH 2078,GIMES1,1000000000
201,SAEF,61017,MAGH 2078,GIMES1,1000000000
202,SEF,672866,MAGH 2078,GIMES1,1000000000
203,NIBSF1,91878,MAGH 2078,GIMES1,1000000000
204,NBF2,14205,MAGH 2078,GIMES1,1000000000
205,PSF,594800,MAGH 2078,GIMES1,1000000000
206,SIGS2,14700,MAGH 2078,GIMES1,1000000000
207,SLCF,500000,MAGH 2078,GIMES1,1000000000
208,KEF,5200,MAGH 2078,GIMES1,1000000000
209,NIBLPF,13815,MAGH 2078,GIMES1,1000000000
210,NRIC,26172,MAGH 2078,GIMES1,1000000000
211,CIT,7637,MAGH 2078,GIMES1,1000000000
212,HDL,1001,MAGH 2078,GIMES1,1000000000
213,SANIMA,9508,MAGH 2078,KEF,1000000000
214,NICA,36818,MAGH 2078,KEF,1000000000
215,MBL,40756,MAGH 2078,KEF,1000000000
216,SBL,41470,MAGH 2078,KEF,1000000000
217,CZBIL,22686,MAGH 2078,KEF,1000000000
218,PRVU,34992,MAGH 2078,KEF,1000000000
219,NIBPO,46852,MAGH 2078,KEF,1000000000
220,NMB,25001,MAGH 2078,KEF,1000000000
221,LBL,54922,MAGH 2078,KEF,1000000000
222,ADBL,10000,MAGH 2078,KEF,1000000000
223,GBIME,20000,MAGH 2078,KEF,1000000000
224,MNBBL,34936,MAGH 2078,KEF,1000000000
225,LBBL,5000,MAGH 2078,KEF,1000000000
226,NUBL,18082,MAGH 2078,KEF,1000000000
227,CBBL,7590,MAGH 2078,KEF,1000000000
228,FOWAD,4227,MAGH 2078,KEF,1000000000
229,LLBS,20431,MAGH 2078,KEF,1000000000
230,SWBBL,3815,MAGH 2078,KEF,1000000000
231,JBLB,2950,MAGH 2078,KEF,1000000000
232,MLBSL,2,MAGH 2078,KEF,1000000000
233,MLBS,1000,MAGH 2078,KEF,1000000000
234,NICLBSL,7688,MAGH 2078,KEF,1000000000
235,LICN,8182,MAGH 2078,KEF,1000000000
236,NLICL,24363,MAGH 2078,KEF,1000000000
237,ULI,23632,MAGH 2078,KEF,1000000000
238,RLI,14763,MAGH 2078,KEF,1000000000
239,GLICL,10836,MAGH 2078,KEF,1000000000
240,AIL,9386,MAGH 2078,KEF,1000000000
241,SIC,13427,MAGH 2078,KEF,1000000000
242,NIL,15796,MAGH 2078,KEF,1000000000
243,SIL,7000,MAGH 2078,KEF,1000000000
244,NIBSF1,261600,MAGH 2078,KEF,1000000000
245,NICBF,542835,MAGH 2078,KEF,1000000000
246,SBCF,1226360,MAGH 2078,KEF,1000000000
247,NEF,119822,MAGH 2078,KEF,1000000000
248,PSF,500000,MAGH 2078,KEF,1000000000
249,NIBSF2,958500,MAGH 2078,KEF,1000000000
250,NMBHF1,195740,MAGH 2078,KEF,1000000000
251,NMB50,568600,MAGH 2078,KEF,1000000000
252,RMF1,1000000,MAGH 2078,KEF,1000000000
253,NICSF,1000000,MAGH 2078,KEF,1000000000
254,MMF1,436330,MAGH 2078,KEF,1000000000
255,BNT,410,MAGH 2078,KEF,1000000000
256,AHPC,5417,MAGH 2078,KEF,1000000000
257,SAHAS,6145,MAGH 2078,KEF,1000000000
258,SPC,993,MAGH 2078,KEF,1000000000
259,ADBL,43432,MAGH 2078,LEMF,1250000000
260,API,36345,MAGH 2078,LEMF,1250000000
261,AKPL,6000,MAGH 2078,LEMF,1250000000
262,AHPC,15000,MAGH 2078,LEMF,1250000000
263,ALBSL,1387,MAGH 2078,LEMF,1250000000
264,BOKL,4936,MAGH 2078,LEMF,1250000000
265,BPCL,1,MAGH 2078,LEMF,1250000000
266,CBBL,15879,MAGH 2078,LEMF,1250000000
267,CBL,53300,MAGH 2078,LEMF,1250000000
268,CCBL,33382,MAGH 2078,LEMF,1250000000
269,CHCL,63979,MAGH 2078,LEMF,1250000000
270,CIT,1377,MAGH 2078,LEMF,1250000000
271,CZBIL,25003,MAGH 2078,LEMF,1250000000
272,CMF1,1025435,MAGH 2078,LEMF,1250000000
273,DDBL,13000,MAGH 2078,LEMF,1250000000
274,EBL,52900,MAGH 2078,LEMF,1250000000
275,EDBL,6,MAGH 2078,LEMF,1250000000
276,GBIME,91872,MAGH 2078,LEMF,1250000000
277,GIC,1959,MAGH 2078,LEMF,1250000000
278,GBLBS,13369,MAGH 2078,LEMF,1250000000
279,GLICL,47111,MAGH 2078,LEMF,1250000000
280,HBL,29296,MAGH 2078,LEMF,1250000000
281,HGI,41773,MAGH 2078,LEMF,1250000000
282,HDL,5135,MAGH 2078,LEMF,1250000000
283,IGI,11500,MAGH 2078,LEMF,1250000000
284,JBLB,4996,MAGH 2078,LEMF,1250000000
285,JLI,7538,MAGH 2078,LEMF,1250000000
286,KBL,6301,MAGH 2078,LEMF,1250000000
287,LBBL,11872,MAGH 2078,LEMF,1250000000
288,LGIL,7556,MAGH 2078,LEMF,1250000000
289,MBJC,4338,MAGH 2078,LEMF,1250000000
290,MLBSL,138,MAGH 2078,LEMF,1250000000
291,MBL,60156,MAGH 2078,LEMF,1250000000
292,MMFDB,2385,MAGH 2078,LEMF,1250000000
293,MNBBL,536,MAGH 2078,LEMF,1250000000
294,NABIL,7487,MAGH 2078,LEMF,1250000000
295,NBF2,450000,MAGH 2078,LEMF,1250000000
296,NLICL,38441,MAGH 2078,LEMF,1250000000
297,NBB,12049,MAGH 2078,LEMF,1250000000
298,NBL,34414,MAGH 2078,LEMF,1250000000
299,NCCB,5954,MAGH 2078,LEMF,1250000000
300,NIL,21314,MAGH 2078,LEMF,1250000000
301,NIFRA,251021,MAGH 2078,LEMF,1250000000
302,NICL,37019,MAGH 2078,LEMF,1250000000
303,NIBPO,64692,MAGH 2078,LEMF,1250000000
304,NLIC,9825,MAGH 2078,LEMF,1250000000
305,NRIC,19462,MAGH 2078,LEMF,1250000000
306,NICA,12195,MAGH 2078,LEMF,1250000000
307,NICLBSL,1266,MAGH 2078,LEMF,1250000000
308,NLBBL,242,MAGH 2078,LEMF,1250000000
309,NLG,22411,MAGH 2078,LEMF,1250000000
310,NMBMF,1,MAGH 2078,LEMF,1250000000
311,NMB,41474,MAGH 2078,LEMF,1250000000
312,NRN,485,MAGH 2078,LEMF,1250000000
313,NUBL,8877,MAGH 2078,LEMF,1250000000
314,PCBL,51331,MAGH 2078,LEMF,1250000000
315,PRVU,69344,MAGH 2078,LEMF,1250000000
316,PRIN,1864,MAGH 2078,LEMF,1250000000
317,PLI,1918,MAGH 2078,LEMF,1250000000
318,PIC,7102,MAGH 2078,LEMF,1250000000
319,PICL,32919,MAGH 2078,LEMF,1250000000
320,RLI,1182,MAGH 2078,LEMF,1250000000
321,RMDC,5935,MAGH 2078,LEMF,1250000000
322,SDLBSL,255,MAGH 2078,LEMF,1250000000
323,SKBBL,3517,MAGH 2078,LEMF,1250000000
324,SGI,959,MAGH 2078,LEMF,1250000000
325,SLI,14078,MAGH 2078,LEMF,1250000000
326,SANIMA,59441,MAGH 2078,LEMF,1250000000
327,SBI,55601,MAGH 2078,LEMF,1250000000
328,SBL,12434,MAGH 2078,LEMF,1250000000
329,SCB,22864,MAGH 2078,LEMF,1250000000
330,SADBL,12000,MAGH 2078,LEMF,1250000000
331,SICL,9414,MAGH 2078,LEMF,1250000000
332,SIL,2018,MAGH 2078,LEMF,1250000000
333,SLBBL,1775,MAGH 2078,LEMF,1250000000
334,SRBL,60833,MAGH 2078,LEMF,1250000000
335,SLICL,10846,MAGH 2078,LEMF,1250000000
336,SWBBL,747,MAGH 2078,LEMF,1250000000
337,ULI,8904,MAGH 2078,LEMF,1250000000
338,UMRH,1,MAGH 2078,LEMF,1250000000
339,UIC,8655,MAGH 2078,LEMF,1250000000
340,USLB,501,MAGH 2078,LEMF,1250000000
341,UPPER,6000,MAGH 2078,LEMF,1250000000
342,ADBL,36000,MAGH 2078,LUK,652623600
343,AHPC,8550,MAGH 2078,LUK,652623600
344,BOKL,50000,MAGH 2078,LUK,652623600
345,BPCL,8000,MAGH 2078,LUK,652623600
346,CBBL,8500,MAGH 2078,LUK,652623600
347,CBL,15000,MAGH 2078,LUK,652623600
348,CCBL,12729,MAGH 2078,LUK,652623600
349,CHCL,15966,MAGH 2078,LUK,652623600
350,CZBIL,37000,MAGH 2078,LUK,652623600
351,EBL,19506,MAGH 2078,LUK,652623600
352,FMDBL,8000,MAGH 2078,LUK,652623600
353,GBBL,16000,MAGH 2078,LUK,652623600
354,GBIME,29089,MAGH 2078,LUK,652623600
355,GBLBS,11300,MAGH 2078,LUK,652623600
356,GLICL,9000,MAGH 2078,LUK,652623600
357,HGI,7000,MAGH 2078,LUK,652623600
358,HDL,300,MAGH 2078,LUK,652623600
359,IGI,1500,MAGH 2078,LUK,652623600
360,JBLB,609,MAGH 2078,LUK,652623600
361,KSBBL,1499,MAGH 2078,LUK,652623600
362,KBL,28000,MAGH 2078,LUK,652623600
363,MEGA,32559,MAGH 2078,LUK,652623600
364,NABIL,7450,MAGH 2078,LUK,652623600
365,NBF2,152800,MAGH 2078,LUK,652623600
366,NEF,22722,MAGH 2078,LUK,652623600
367,NLICL,21818,MAGH 2078,LUK,652623600
368,NBB,37500,MAGH 2078,LUK,652623600
369,NBL,48000,MAGH 2078,LUK,652623600
370,NCCB,13026,MAGH 2078,LUK,652623600
371,NIFRA,30732,MAGH 2078,LUK,652623600
372,NICL,18392,MAGH 2078,LUK,652623600
373,NIBPO,29415,MAGH 2078,LUK,652623600
374,NLIC,1000,MAGH 2078,LUK,652623600
375,NRIC,8350,MAGH 2078,LUK,652623600
376,NIBLSF,250000,MAGH 2078,LUK,652623600
377,NICBF,399700,MAGH 2078,LUK,652623600
378,NICLBSL,371,MAGH 2078,LUK,652623600
379,NLG,8712,MAGH 2078,LUK,652623600
380,NMB50,46500,MAGH 2078,LUK,652623600
381,NMBHF1,34810,MAGH 2078,LUK,652623600
382,NMB,50435,MAGH 2078,LUK,652623600
383,NRN,373,MAGH 2078,LUK,652623600
384,NUBL,9490,MAGH 2078,LUK,652623600
385,PCBL,13380,MAGH 2078,LUK,652623600
386,PRVU,47502,MAGH 2078,LUK,652623600
387,PRIN,12637,MAGH 2078,LUK,652623600
388,PIC,14641,MAGH 2078,LUK,652623600
389,PICL,14031,MAGH 2078,LUK,652623600
390,RMDC,8000,MAGH 2078,LUK,652623600
391,SANIMA,49166,MAGH 2078,LUK,652623600
392,SBL,34500,MAGH 2078,LUK,652623600
393,SCB,18169,MAGH 2078,LUK,652623600
394,SADBL,2750,MAGH 2078,LUK,652623600
395,SHINE,23000,MAGH 2078,LUK,652623600
396,SICL,6737,MAGH 2078,LUK,652623600
397,SRBL,12892,MAGH 2078,LUK,652623600
398,SFMF,30000,MAGH 2078,LUK,652623600
399,SLICL,9000,MAGH 2078,LUK,652623600
400,ADBL,2500,MAGH 2078,NADDF,498984500
401,NBL,7640,MAGH 2078,NADDF,498984500
402,SANIMA,4680,MAGH 2078,NADDF,498984500
403,CCBL,6000,MAGH 2078,NADDF,498984500
404,SRBL,2500,MAGH 2078,NADDF,498984500
405,GBIME,1000,MAGH 2078,NADDF,498984500
406,PCBL,4750,MAGH 2078,NADDF,498984500
407,NABIL,1000,MAGH 2078,NADDF,498984500
408,KSBBL,2962,MAGH 2078,NADDF,498984500
409,CBBL,2000,MAGH 2078,NADDF,498984500
410,MLBSL,364,MAGH 2078,NADDF,498984500
411,NUBL,1000,MAGH 2078,NADDF,498984500
412,JBLB,3000,MAGH 2078,NADDF,498984500
413,MKLB,696,MAGH 2078,NADDF,498984500
414,MLBS,354,MAGH 2078,NADDF,498984500
415,ALICL,1250,MAGH 2078,NADDF,498984500
416,NLICL,5500,MAGH 2078,NADDF,498984500
417,NLIC,1000,MAGH 2078,NADDF,498984500
418,SLICL,3295,MAGH 2078,NADDF,498984500
419,ULI,5350,MAGH 2078,NADDF,498984500
420,SLI,5000,MAGH 2078,NADDF,498984500
421,AIL,1000,MAGH 2078,NADDF,498984500
422,EIC,1151,MAGH 2078,NADDF,498984500
423,GIC,2000,MAGH 2078,NADDF,498984500
424,HGI,2575,MAGH 2078,NADDF,498984500
425,IGI,1675,MAGH 2078,NADDF,498984500
426,LGIL,3545,MAGH 2078,NADDF,498984500
427,NICL,1500,MAGH 2078,NADDF,498984500
428,NLG,4103,MAGH 2078,NADDF,498984500
429,PRIN,200,MAGH 2078,NADDF,498984500
430,PIC,1250,MAGH 2078,NADDF,498984500
431,PICL,2410,MAGH 2078,NADDF,498984500
432,SICL,2566,MAGH 2078,NADDF,498984500
433,SIL,3580,MAGH 2078,NADDF,498984500
434,UIC,1500,MAGH 2078,NADDF,498984500
435,NIL,4042,MAGH 2078,NADDF,498984500
436,PSF,500000,MAGH 2078,NADDF,498984500
437,KEF,300000,MAGH 2078,NADDF,498984500
438,RMF1,2500000,MAGH 2078,NADDF,498984500
439,MKJC,394,MAGH 2078,NADDF,498984500
440,SAHAS,4333,MAGH 2078,NADDF,498984500
441,TPC,715,MAGH 2078,NADDF,498984500
442,SPC,608,MAGH 2078,NADDF,498984500
443,NYADI,1875,MAGH 2078,NADDF,498984500
444,MBJC,7500,MAGH 2078,NADDF,498984500
445,BNHC,667,MAGH 2078,NADDF,498984500
446,ADBL,64051,MAGH 2078,NBF2,1120000000
447,BOKL,43750,MAGH 2078,NBF2,1120000000
448,CCBL,55594,MAGH 2078,NBF2,1120000000
449,CZBIL,48731,MAGH 2078,NBF2,1120000000
450,EBL,13235,MAGH 2078,NBF2,1120000000
451,GBIME,62421,MAGH 2078,NBF2,1120000000
452,HBL,29999,MAGH 2078,NBF2,1120000000
453,MBL,41762,MAGH 2078,NBF2,1120000000
454,MEGA,51598,MAGH 2078,NBF2,1120000000
455,NBB,22400,MAGH 2078,NBF2,1120000000
456,NBL,75447,MAGH 2078,NBF2,1120000000
457,NCCB,57178,MAGH 2078,NBF2,1120000000
458,NIBPO,93321,MAGH 2078,NBF2,1120000000
459,NMB,27861,MAGH 2078,NBF2,1120000000
460,PRVU,40280,MAGH 2078,NBF2,1120000000
461,PCBL,46400,MAGH 2078,NBF2,1120000000
462,SANIMA,44263,MAGH 2078,NBF2,1120000000
463,SRBL,50923,MAGH 2078,NBF2,1120000000
464,GBBL,12512,MAGH 2078,NBF2,1120000000
465,JBBL,15000,MAGH 2078,NBF2,1120000000
466,KSBBL,5247,MAGH 2078,NBF2,1120000000
467,MLBL,6430,MAGH 2078,NBF2,1120000000
468,MNBBL,10000,MAGH 2078,NBF2,1120000000
469,SHINE,20787,MAGH 2078,NBF2,1120000000
470,MFIL,8400,MAGH 2078,NBF2,1120000000
471,AKBSL,910,MAGH 2078,NBF2,1120000000
472,ALBSL,9768,MAGH 2078,NBF2,1120000000
473,CBBL,14000,MAGH 2078,NBF2,1120000000
474,CLBSL,3129,MAGH 2078,NBF2,1120000000
475,FMDBL,12850,MAGH 2078,NBF2,1120000000
476,FOWAD,2700,MAGH 2078,NBF2,1120000000
477,GBLBS,33000,MAGH 2078,NBF2,1120000000
478,JBLB,1140,MAGH 2078,NBF2,1120000000
479,LLBS,2472,MAGH 2078,NBF2,1120000000
480,MLBSL,1267,MAGH 2078,NBF2,1120000000
481,MLBS,665,MAGH 2078,NBF2,1120000000
482,MERO,5830,MAGH 2078,NBF2,1120000000
483,NADEP,7708,MAGH 2078,NBF2,1120000000
484,NLBBL,10086,MAGH 2078,NBF2,1120000000
485,NICLBSL,6350,MAGH 2078,NBF2,1120000000
486,RMDC,7902,MAGH 2078,NBF2,1120000000
487,SDLBSL,10139,MAGH 2078,NBF2,1120000000
488,SAMAJ,185,MAGH 2078,NBF2,1120000000
489,SKBBL,21173,MAGH 2078,NBF2,1120000000
490,SMFDB,3175,MAGH 2078,NBF2,1120000000
491,ALICL,10802,MAGH 2078,NBF2,1120000000
492,GLICL,56948,MAGH 2078,NBF2,1120000000
493,NLICL,38164,MAGH 2078,NBF2,1120000000
494,NLIC,15950,MAGH 2078,NBF2,1120000000
495,PLIC,41079,MAGH 2078,NBF2,1120000000
496,SLI,4127,MAGH 2078,NBF2,1120000000
497,SLICL,5184,MAGH 2078,NBF2,1120000000
498,HGI,20980,MAGH 2078,NBF2,1120000000
499,IGI,23753,MAGH 2078,NBF2,1120000000
500,LGIL,47490,MAGH 2078,NBF2,1120000000
501,NIL,18987,MAGH 2078,NBF2,1120000000
502,NICL,6690,MAGH 2078,NBF2,1120000000
503,NLG,11792,MAGH 2078,NBF2,1120000000
504,PRIN,25764,MAGH 2078,NBF2,1120000000
505,PIC,38987,MAGH 2078,NBF2,1120000000
506,PICL,16173,MAGH 2078,NBF2,1120000000
507,SIC,5884,MAGH 2078,NBF2,1120000000
508,SICL,10131,MAGH 2078,NBF2,1120000000
509,UIC,19673,MAGH 2078,NBF2,1120000000
510,OHL,13169,MAGH 2078,NBF2,1120000000
511,AKPL,23786,MAGH 2078,NBF2,1120000000
512,AHPC,54461,MAGH 2078,NBF2,1120000000
513,BPCL,16795,MAGH 2078,NBF2,1120000000
